x-axis,1
second,Volt
-9.6937000625e-005,-0.00805026
-9.6837000625e-005,-0.00805026
-9.6737000625e-005,-0.00805026
-9.6637000625e-005,-0.00754774
-9.6537000625e-005,-0.00855279
-9.6437000625e-005,-0.00754774
-9.6337000625e-005,-0.00704527
-9.6237000625e-005,-0.00805026
-9.6137000625e-005,-0.00754774
-9.6037000625e-005,-0.00805026
-9.5937000625e-005,-0.00855279
-9.5837000625e-005,-0.00754774
-9.5737000625e-005,-0.00905532
-9.5637000625e-005,-0.00855279
-9.5537000625e-005,-0.00754774
-9.5437000625e-005,-0.00805026
-9.5337000625e-005,-0.00855279
-9.5237000625e-005,-0.00955778
-9.5137000625e-005,-0.00905532
-9.5037000625e-005,-0.00805026
-9.4937000625e-005,-0.00754774
-9.4837000625e-005,-0.00955778
-9.4737000625e-005,-0.00805026
-9.4637000625e-005,-0.00905532
-9.4537000625e-005,-0.00855279
-9.4437000625e-005,-0.00855279
-9.4337000625e-005,-0.00955778
-9.4237000625e-005,-0.00805026
-9.4137000625e-005,-0.00754774
-9.4037000625e-005,-0.00855279
-9.3937000625e-005,-0.00855279
-9.3837000625e-005,-0.00805026
-9.3737000625e-005,-0.00905532
-9.3637000625e-005,-0.00805026
-9.3537000625e-005,-0.00905532
-9.3437000625e-005,-0.00855279
-9.3337000625e-005,-0.00905532
-9.3237000625e-005,-0.00905532
-9.3137000625e-005,-0.00855279
-9.3037000625e-005,-0.00754774
-9.2937000625e-005,-0.00805026
-9.2837000625e-005,-0.00754774
-9.2737000625e-005,-0.00855279
-9.2637000625e-005,-0.00805026
-9.2537000625e-005,-0.00805026
-9.2437000625e-005,-0.00805026
-9.2337000625e-005,-0.0100603
-9.2237000625e-005,-0.00855279
-9.2137000625e-005,-0.00855279
-9.2037000625e-005,-0.00805026
-9.1937000625e-005,-0.00754774
-9.1837000625e-005,-0.00855279
-9.1737000625e-005,-0.00754774
-9.1637000625e-005,-0.00855279
-9.1537000625e-005,-0.00855279
-9.1437000625e-005,-0.00754774
-9.1337000625e-005,-0.00754774
-9.1237000625e-005,-0.00805026
-9.1137000625e-005,-0.00855279
-9.1037000625e-005,-0.00855279
-9.0937000625e-005,-0.00905532
-9.0837000625e-005,-0.00905532
-9.0737000625e-005,-0.00805026
-9.0637000625e-005,-0.00905532
-9.0537000625e-005,-0.00905532
-9.0437000625e-005,-0.00855279
-9.0337000625e-005,-0.00805026
-9.0237000625e-005,-0.00855279
-9.0137000625e-005,-0.00754774
-9.0037000625e-005,-0.00754774
-8.9937000625e-005,-0.00654274
-8.9837000625e-005,-0.00905532
-8.9737000625e-005,-0.00704527
-8.9637000625e-005,-0.00855279
-8.9537000625e-005,-0.00855279
-8.9437000625e-005,-0.00805026
-8.9337000625e-005,-0.00805026
-8.9237000625e-005,-0.00955778
-8.9137000625e-005,-0.00754774
-8.9037000625e-005,-0.00905532
-8.8937000625e-005,-0.00805026
-8.8837000625e-005,-0.00754774
-8.8737000625e-005,-0.00855279
-8.8637000625e-005,-0.00855279
-8.8537000625e-005,-0.00754774
-8.8437000625e-005,-0.00905532
-8.8337000625e-005,-0.00855279
-8.8237000625e-005,-0.00754774
-8.8137000625e-005,-0.00855279
-8.8037000625e-005,-0.00805026
-8.7937000625e-005,-0.00905532
-8.7837000625e-005,-0.00855279
-8.7737000625e-005,-0.00805026
-8.7637000625e-005,-0.00855279
-8.7537000625e-005,-0.00905532
-8.7437000625e-005,-0.00855279
-8.7337000625e-005,-0.00805026
-8.7237000625e-005,-0.00754774
-8.7137000625e-005,-0.00855279
-8.7037000625e-005,-0.0100603
-8.6937000625e-005,-0.00704527
-8.6837000625e-005,-0.00855279
-8.6737000625e-005,-0.00905532
-8.6637000625e-005,-0.00754774
-8.6537000625e-005,-0.00905532
-8.6437000625e-005,-0.00855279
-8.6337000625e-005,-0.00805026
-8.6237000625e-005,-0.00955778
-8.6137000625e-005,-0.00905532
-8.6037000625e-005,-0.00805026
-8.5937000625e-005,-0.00905532
-8.5837000625e-005,-0.00805026
-8.5737000625e-005,-0.00905532
-8.5637000625e-005,-0.00905532
-8.5537000625e-005,-0.00805026
-8.5437000625e-005,-0.00805026
-8.5337000625e-005,-0.00955778
-8.5237000625e-005,-0.00905532
-8.5137000625e-005,-0.00905532
-8.5037000625e-005,-0.00805026
-8.4937000625e-005,-0.00855279
-8.4837000625e-005,-0.00955778
-8.4737000625e-005,-0.00805026
-8.4637000625e-005,-0.00805026
-8.4537000625e-005,-0.00905532
-8.4437000625e-005,-0.00855279
-8.4337000625e-005,-0.00805026
-8.4237000625e-005,-0.00905532
-8.4137000625e-005,-0.00905532
-8.4037000625e-005,-0.00905532
-8.3937000625e-005,-0.00805026
-8.3837000625e-005,-0.00805026
-8.3737000625e-005,-0.00905532
-8.3637000625e-005,-0.00905532
-8.3537000625e-005,-0.00754774
-8.3437000625e-005,-0.00855279
-8.3337000625e-005,-0.00905532
-8.3237000625e-005,-0.00855279
-8.3137000625e-005,-0.0100603
-8.3037000625e-005,-0.00855279
-8.2937000625e-005,-0.00805026
-8.2837000625e-005,-0.00855279
-8.2737000625e-005,-0.00855279
-8.2637000625e-005,-0.00905532
-8.2537000625e-005,-0.00955778
-8.2437000625e-005,-0.00855279
-8.2337000625e-005,-0.00855279
-8.2237000625e-005,-0.00805026
-8.2137000625e-005,-0.00855279
-8.2037000625e-005,-0.00855279
-8.1937000625e-005,-0.00855279
-8.1837000625e-005,-0.00855279
-8.1737000625e-005,-0.00955778
-8.1637000625e-005,-0.00955778
-8.1537000625e-005,-0.00955778
-8.1437000625e-005,-0.00905532
-8.1337000625e-005,-0.00855279
-8.1237000625e-005,-0.00805026
-8.1137000625e-005,-0.00955778
-8.1037000625e-005,-0.00754774
-8.0937000625e-005,-0.00905532
-8.0837000625e-005,-0.00805026
-8.0737000625e-005,-0.00805026
-8.0637000625e-005,-0.00855279
-8.0537000625e-005,-0.00905532
-8.0437000625e-005,-0.00805026
-8.0337000625e-005,-0.00955778
-8.0237000625e-005,-0.00805026
-8.0137000625e-005,-0.00855279
-8.0037000625e-005,-0.00905532
-7.9937000625e-005,-0.00855279
-7.9837000625e-005,-0.00855279
-7.9737000625e-005,-0.00805026
-7.9637000625e-005,-0.00805026
-7.9537000625e-005,-0.00855279
-7.9437000625e-005,-0.00855279
-7.9337000625e-005,-0.00754774
-7.9237000625e-005,-0.00905532
-7.9137000625e-005,-0.00955778
-7.9037000625e-005,-0.00905532
